hub_cpu,hub_ram,hub_disk,hub_net_in,it_bandwidth,it_backbone_latency,it_server_resp_time,iot_sensor_temp,iot_ingestion_delay,iot_pdr,fin_trans_vol,fin_db_query_duration,fin_api_handshake,hour,minute
34.46337556346545,33.20326760125965,54.067636527281074,349.7194786822473,65.49821374058575,18.2553928222814,30.46828188470992,38.9223675724332,127.90704358609898,98.91512464426992,61.12016882480374,2.6473554040416802,71.7414591243151,11,25
35.98778110895779,31.28624888907197,40.153203315896036,453.5906941806452,70.2047089435814,12.287118539436648,37.59760851571787,91.56284043462301,81.49903313833651,58.20585022383985,41.28060792245296,3.8351811131191225,45.67156767875232,11,26
94.5879268320822,98.55721495643998,57.731147367418544,250.28217288156847,79.14221840381637,19.014972248153747,33.562314693398356,47.20970558063574,198.2279392418175,99.36577407234569,96.48197210003877,4.497593100374632,68.38909221923312,11,27
39.65308380183014,61.38375931479899,44.19276443951859,456.80980799924254,61.768696835999776,16.400269718668476,25.887692459734204,42.66360372600874,150.86840426546783,98.12138653498695,81.00863925802415,5.71662869646578,64.50228546876599,11,28
26.147253176683694,37.21174424102827,55.71044099311291,121.23042354051607,69.528137572899,16.870990013340673,26.468567638918,34.78434955928155,127.4789693206714,99.80404511972164,89.63782519507956,8.856219083280735,51.249552560422075,11,29
34.74657536022154,68.47124811723955,40.08486601749691,126.36721014521895,64.63131400559998,5.9691462011688925,38.452172502427025,47.12971961858476,52.97548168729631,99.9285896851275,42.47594556753103,7.829140849245994,47.67426583569838,11,30
49.999848516031065,37.48054581388487,44.049434221068005,486.63268426687335,85.31951890546458,16.91083214499179,42.403388486626284,41.279771482517155,94.70691408087228,98.17202211261701,55.29725216892048,4.766879873896924,65.04717961607219,11,31
22.2841384980917,45.417336676122666,42.82631223058582,178.44507068607723,67.32745182096217,13.870778863421673,23.04545347724774,46.09203879756751,127.7003737093536,99.5332278927135,47.68305127373593,5.529803790923997,65.00969276595828,11,32
25.19412280429256,46.50391541553157,53.687229641737986,184.13534981183705,86.35152712864986,11.225360467332155,36.57542671908928,38.22258012516248,117.60604325401515,98.70910090891009,81.71025897999371,6.4635976169701905,37.107435207748,11,33
22.693532910848113,42.22297926457401,51.76569911115785,419.73971615727146,66.49881870562412,19.53467847728602,22.705480757715215,36.31187772538407,93.63024857699031,99.59564845586806,85.78625269851783,9.870278501669059,79.24635511368328,11,34
56.1049008667683,47.96043568865048,59.464419677866516,350.83155712634016,69.56487014030664,5.086090966573552,38.20027112140873,47.82121601061368,83.48704164562938,99.74703080361746,88.2373823714179,5.320962413325503,47.11686161126469,11,35
33.04402361287352,48.34279348148168,52.57287664921397,294.8816890924122,70.57120127042035,11.016057597555438,36.437328474704074,44.644723487479595,173.66166928906267,98.82274361114922,78.38390489314006,6.188268893817718,40.50655918232888,11,36
42.897308518748744,58.77982840602723,43.3841075279069,350.42564993506164,66.34810822879882,19.38671224566142,43.26600885189066,35.956812945715384,84.05395373758486,99.12016856331347,28.923618832094398,4.533301786984909,75.85634523139113,11,37
26.00346448608713,39.56049744914897,57.71641160862723,205.57655133836445,66.76524452627253,19.06309140008174,25.513632320810085,40.230703489492434,196.5078547383379,98.74752860244864,81.01908470667993,4.024204612245631,44.30389157529221,11,38
54.86446165176097,54.532690560448714,44.39508406896149,319.3693048336818,87.48573945944412,8.929786255135017,22.588707269319094,31.25170645012181,53.09040211341522,98.24224316880462,22.133868191020525,3.3544326860136673,41.465307119552534,11,39
27.166880362376993,37.30900400043674,44.9829875532916,168.21875091575515,89.51606183501482,11.254777399791262,31.332699441520738,39.39991179151623,92.54833173065946,99.63631674001002,65.53779405471487,7.001035992294185,64.44438369223963,11,40
25.667894283798645,64.27572881056506,53.777026534778834,248.45896357568913,67.73534370381516,16.25030696989396,40.5341526386982,48.69273128423687,165.57242120320976,99.00064512718097,95.68187781226159,4.865417578677718,76.81973516614455,11,41
22.30171461986032,42.789104196376705,43.51182479875546,258.35825712302994,80.4332181215413,11.061424003862541,34.56433954710654,37.67733787401071,171.98653531781315,99.18815522839014,31.576193469592564,4.897289543886771,42.73306394880094,11,42
47.226739793865654,36.311302595493835,51.074612578414666,257.614486887778,86.296010885317,18.198371801879077,35.78898000703503,49.90326227226109,156.35353068608646,99.08206426531615,70.48157165913887,4.246360469967398,73.8698408206946,11,43
36.96634718846117,33.5434924087286,49.05911139102845,247.94512000671332,68.19586190242008,17.742814628624764,35.90979025616814,39.64728180691161,121.26136843207311,99.35466259944683,83.90243611216593,4.620241069237052,49.0963175185621,11,44
37.69761530626994,63.113322525361305,41.69411724023662,326.7589462629587,83.7834135264713,14.135037600993314,20.03370067571857,36.96015484174818,199.16350210943645,98.59483301274054,21.505403442945727,6.0593640357921155,48.71171621586322,11,45
89.27473441730444,93.99971120872564,44.08013190941796,333.30798199260494,72.36027156177583,9.624352141029973,21.395826625755088,31.80241433638131,101.0421440517766,99.62258418879856,64.22281822095584,4.3103474847299195,61.05190000899055,11,46
39.947615816812,57.12681746714496,54.56944046296695,207.71706520146202,67.42173152159496,19.595811076243088,31.95054578418196,38.53473756713939,191.51616178661294,98.26229429842417,99.74546381069412,6.309853427542594,64.96033509145133,11,47
49.66035378185566,35.35008189350576,56.22101267801658,307.15740033160125,77.39722766479736,6.296844797914256,22.371040449135354,49.26626218076108,78.06175476826589,98.7398515606549,98.76180718204716,9.823794005211997,78.13617506296949,11,48
33.78701465091911,55.242246658832016,59.77356091374713,419.85039764488585,88.81553396132273,10.348319411280592,26.745070384549262,42.36234017296653,72.80125766251297,98.18939276269211,43.89757794566479,5.6592767126874115,74.96949120258844,11,49
87.88195415782022,93.489567478606,50.14481853789177,345.51795023960267,65.73486627203336,14.138325320303567,20.52297842951031,31.20035297317918,68.76996632333821,99.70822052959844,99.19969467442532,3.1665011084346366,58.87290792141936,11,50
98.39256858472099,93.52551669862895,40.623341719926614,113.13251524134049,75.8577912855301,16.136783031921055,36.79465580761178,30.571561526889724,184.1099447262547,99.64421943255411,48.475115832429445,4.923170795224973,76.68189643730615,11,51
21.843808419415044,30.307873411286756,52.04153340603572,231.15223167793383,77.29231146271884,7.266617483886228,35.58279941966864,36.85514251522498,90.33040397880987,99.73663944455828,42.98794787078322,4.629455575320614,59.44121002772084,11,52
22.622072162751216,45.91539743258058,53.9995406770033,208.50194719635385,73.47116546803035,17.72555956413393,27.6216480399399,45.071800611859864,97.66310049731538,99.70144242044553,29.793877141231093,6.57305080488575,55.4051269477465,11,53
33.97769330931967,51.505012596504855,42.01849382023755,315.4035585654499,86.33795887938412,10.913262348844178,23.8116820571492,34.70723441999341,167.6943716249376,98.77131779742338,98.45459230165909,2.6224109559041366,54.881519651312104,11,54
46.07825602703353,40.372488266076886,45.12444491021685,344.6768483297476,67.96875042127961,10.43917956452487,41.8296075168667,38.79074616104708,126.60877767108902,98.83107138768392,41.897817811284355,3.165755677807918,59.6588210061347,11,55
46.16045706078815,48.81994486134424,51.81432904020393,189.11343065442998,84.57001476400464,14.648411610734888,21.033777991508764,46.474560680939476,130.90690974764945,99.63415284775441,44.209886207584745,6.512268957700556,74.95530228269936,11,56
36.809097770793386,68.82759336123652,58.79385415822203,173.57486905621283,64.56828060916705,17.64550853155653,48.10073627772495,30.69938541422958,167.0142304998251,99.95969389260353,91.7094611103987,9.072736750370368,65.95098683978033,11,57
46.66467704669569,64.7100876136646,51.65290749330035,235.67051015795002,74.38121111011552,16.066852979526015,31.04121284294557,46.36927811912267,137.27349062087114,99.06464091557727,73.2471372717919,8.974605939452136,71.9228817148481,11,58
40.99661442390576,48.177843813137294,46.39809374093469,221.14790271999252,61.437913770360815,13.293475403906479,34.784418218614746,44.721151673493104,67.20436402027009,99.01707048194204,59.95876438433242,4.629119188471828,64.67806518192177,11,59
30.312246751878448,33.47638554549481,47.85565757271495,337.76684430233445,72.69672599437747,6.824962237008119,22.960239011423784,36.64048280703889,142.8877357372275,98.52326352693593,46.7958205112748,4.013589404970149,79.72306322373612,12,0
49.751913014094676,63.361183727043276,59.02506225098564,245.81288305501266,83.84739853726403,14.950978847892292,31.621831192857123,47.17016653151469,91.90750193710173,98.34926193793639,72.63674549707463,7.832226252920532,40.965240657097866,12,1
32.46316991233262,39.432713318294965,56.46287204933643,236.52809634486292,87.66890564825245,11.7229908278058,28.626500692685923,41.72956856701477,170.6293449456497,99.56847640279018,61.4936946065599,5.386497365596589,66.9832702940318,12,2
29.7595386428804,51.61452347350452,44.528253534418894,290.5360404751465,76.5089827228673,15.162271723356085,27.168740075374753,49.70899071882012,129.7629454288072,99.36212752568996,99.15139737104164,7.490737459645874,49.994895401397585,12,3
47.514887736238045,32.041388569393824,40.15555017208191,302.8259795812969,84.57553148213128,6.036254904803421,24.176328010375414,46.24590915803697,148.17844246643406,98.81738821158666,38.44015705468199,5.608500891320942,48.49728421269083,12,4
54.14319944554039,65.80544624006538,42.51293599539614,437.67873075844886,63.93891873057648,15.821020909230036,39.228558832729895,46.37963558296646,100.35072128175788,98.79794026730781,88.78093823935684,3.9329471804872087,55.872705071303685,12,5
32.878921852861,55.60745973027685,42.698588302807586,374.0347013500029,68.55110032126296,19.94043268916874,29.411896386129257,45.5805292430703,152.6268426965785,99.03388063787175,40.99782940148846,9.616618630617463,72.47008773496408,12,6
26.555479303979652,36.41809245981665,44.47105537519372,466.5331475521247,61.513352327709256,17.585638132535117,20.99731317034152,49.071744890842574,107.15858848452258,98.06107022610789,96.49840643101167,6.463671715404182,61.777085098885564,12,7
32.33525831639132,50.66828226262757,42.16561902202555,370.3023622352576,84.50639683736243,12.844571167404462,30.961428272805552,40.58922827942235,122.12375479513918,98.05808678826692,87.45956303629193,5.2577938779197115,73.74989878233376,12,8
36.34790486143781,37.09752669103068,52.24769109189779,159.22932762058642,65.58303019291901,8.305862893015334,48.67806506928085,39.021246856937196,80.9131756594579,99.99954942080196,67.69369412476948,6.007064875655551,65.11763501663506,12,9
25.5799333375486,66.45698102096276,50.30533184315014,214.98457903703363,61.7603789403011,5.683369349411222,27.70104069000242,31.156846001477366,77.94846757364019,98.05629310070442,53.93138044114997,8.775371981039127,53.42741743564281,12,10
94.74570816303897,97.48624034889262,56.03669682532099,198.78716143807748,74.88938896850419,13.226041828271645,38.89064919975631,44.54878401612534,181.7690715297625,99.99684790033946,47.507799068215235,2.630781151209545,31.029005675164463,12,11
56.10318671050112,65.13179670884666,45.832539259882815,352.0104809026756,63.19505689592689,6.418266086400656,40.449310340847255,45.616818583011494,177.58853908549526,99.11564433017747,77.0935389749047,5.653717301712386,67.82920671595181,12,12
38.40374549376335,66.88530168461469,59.4555159446025,462.23593379764026,66.2228943562997,5.893289592078344,31.887242895295437,72.3902325686727,123.16651715224768,53.47469655177215,65.84938346453399,2.562947561441568,44.20428841801241,12,13
25.117253328695174,53.29655711634675,53.40492961163771,476.5381536089868,74.88184098813598,8.393153377452744,49.12784894508207,46.78845579767214,149.13782141670453,98.66538472339272,73.36903807989307,8.435094618474352,37.373763806276294,12,14
25.75468419355465,52.753665559517096,56.38625532490524,399.6858816854143,76.04809073734313,19.789619234883535,45.11798304466368,37.3294738240919,86.07281315273482,98.8090842736899,59.89206875875865,6.620392305288861,48.058278783810565,12,15
41.196528866568684,63.509160022278905,54.42944977312103,452.90181672719723,63.27027988277264,19.56549730262521,44.49946586548208,45.34743378244758,193.2199968160095,99.68742984618252,84.57497844117368,7.223836643004912,38.004429203597674,12,16
34.17331005004691,42.364115616518816,57.462794512378544,245.461946603979,74.26704508215273,13.928577858954805,23.940100718489564,43.57963488123084,63.51137554977303,98.6956521330671,98.21019637057779,5.424811777930913,50.59409656626801,12,17
45.932473699577386,30.54878934284016,43.83255406159617,355.21003897085245,73.31988825051278,8.828637935326523,33.616632159237284,36.018455386555544,192.06805724705876,99.37121147077987,44.45845817830717,7.34782139802212,78.59970376858433,12,18
26.811060644437852,65.16931987543998,43.96627926001446,162.76636148515092,75.96892159431891,18.804928884132124,32.309397026292494,34.672021242140104,187.12221493151876,98.16877128180371,75.67184549668004,7.882357501093978,50.487686656312086,12,19
56.80382808420304,65.94904622107477,57.83170231905939,277.89645289902035,82.3135236950744,8.181683946277815,49.097867549252655,36.21624171324841,120.91643705241826,98.30014008549588,60.7359894293032,6.551466874486293,52.912010559549216,12,20
36.359503102037955,61.580688265887545,47.53185582485199,187.08044517437304,80.13193309234273,10.594929005654059,43.824676720425444,43.97159371161435,103.98496806088087,99.44457150296907,78.0460229613503,4.215897137649186,78.33458638680192,12,21
27.021226986876485,52.17584323738245,47.938903713995884,398.5366819930273,64.86998524137258,11.000454438893279,42.806186130180535,34.65797545337834,154.58452486520827,99.70610987889854,72.77572616489815,5.9362420217951835,68.17992913957883,12,22
51.06209247399117,67.54088724979121,58.23639181848973,183.05305272310585,71.65611977967936,10.22671064072383,26.370590291550204,30.18800805535336,86.35228012918762,99.98868403008561,68.46166740366377,7.352934227040566,53.05937852426734,12,23
46.473895359956536,37.464500070291095,52.442131904027605,119.84787927647943,75.27821480425672,8.908092151626887,42.949202955595545,31.823737426394956,98.93993719378203,99.38797549078234,63.52839766935807,7.72558079074889,51.24856467233703,12,24
33.805924916750314,36.40912457764479,44.27681023388481,394.8226380537284,84.34410267970945,6.008276353150791,48.34469666814284,37.40700581282802,89.99954294799296,99.16978504613236,80.64517813804756,4.448814102657199,41.31604186572199,12,25
32.627397461457385,46.50574325529972,47.18954998948565,171.94028876603545,63.718975164684466,5.136387757887959,21.487301063349943,38.61608656102888,63.247197988179956,98.00602390561808,89.15830213207501,3.942993194604231,34.23105269422292,12,26
27.363851904979025,67.04912075419426,47.151121858293216,328.1667972069084,62.48025590847722,18.204626912435806,37.977548859701926,43.037318369780984,185.74410230311943,99.3942783664276,66.42176070913047,2.6024891642335737,48.83376784171943,12,27
43.43918544771275,42.05832809262489,44.05002323549152,341.4241958917899,65.66904515558,7.4933210627752675,34.594977939551626,46.37610407267114,173.4651812164199,98.59082629689179,44.311148275662774,6.577358547162275,56.531859331340954,12,28
45.4343929451433,66.73158485606007,47.22777487268376,330.022026640423,72.90738472683202,14.209910765087908,43.94588919941954,46.44400582888673,177.57173003231208,99.70437297714736,34.96648187610643,8.69240911383599,48.93569242295633,12,29
50.992184197867665,34.666328938479396,49.768150201695306,246.56566906991634,74.8510030984837,6.564867136146937,25.202056536239805,42.48289665571198,59.72649387848959,99.10951089406299,28.247869456013586,9.791505888290917,33.2441481467273,12,30
38.212679391526024,33.13124994860904,51.9603699312513,285.3184602706392,67.83661078093282,9.774085513163307,29.538116922487326,33.74446866296896,170.10938632512816,99.65860834839545,76.23614780940962,6.225861179701963,77.97944580069107,12,31
59.75075191238494,50.61253975615453,44.67127591652291,214.69321994381883,69.60914775892654,13.106373789779994,39.59500265328552,36.07067005415648,70.06756336327797,99.47998479514837,32.727988163762085,6.0326133127170305,31.778223306186007,12,32
38.52989343531804,38.29761180392075,56.38656712399887,165.55684818614026,79.7953219319966,15.343875411499969,43.558055914052304,36.088184694529694,81.85128292240259,98.85752060894686,46.785262598166504,5.991526801435459,68.90101325845342,12,33
22.088741668017672,47.25347963169255,45.71780020155965,330.5932700473808,80.39550517588808,6.901952850369252,22.07356272847265,49.443567322601545,199.89990604684988,98.7692080901262,77.13771195271764,7.631705928895966,79.69330857184652,12,34
20.22953817122113,54.9173464153508,41.5865250361742,278.220085875976,60.098368389424365,15.198585496014983,27.918849087612738,40.56201885299089,128.43671272219592,98.37244122887122,70.30654269462843,2.210397183353667,32.699789149809575,12,35
56.03774022851563,65.31783755710227,55.743301194692535,401.9145242289908,62.90412733466658,18.190307836988257,47.39444065686231,48.447155070628924,55.12503195425538,98.18551994950188,43.26182724532313,2.8009088906246777,58.35462240343574,12,36
43.620465461825276,55.85228897133793,48.479366366989964,370.91505434810784,75.65482059232883,14.560948158559093,28.01433715859407,44.38625191016925,150.84389758395685,99.66781941642007,63.20684936840636,3.391882927979405,62.416697404462994,12,37
53.69721242579667,65.32778324918294,54.27686835022469,276.3546481502453,78.09481340293313,19.281137162883713,46.11845570108665,37.12506614071725,71.67634870344071,98.95468326535305,58.43610382524357,7.591676807190732,55.98460988931355,12,38
51.679820705106465,44.542149878344915,50.232613271750516,406.7360692318314,79.22198301795129,17.21620571206143,40.65958355192467,38.31130036064088,173.98021491495228,98.12180889809274,78.2721068374444,7.528359618909275,75.73350066124621,12,39
59.80617235121108,39.95602334796371,42.62867528305316,489.6416044198376,83.48758712403124,19.11553270092793,28.97742598638174,39.51847025019451,173.7555284962139,98.9971025256511,60.77150229693934,9.684080472659188,74.21655051912646,12,40
39.56614160761343,42.22585209283393,50.13091383437034,439.14196593061854,66.39100888047915,15.21685524528487,41.97133647604403,49.618696441539164,170.37964380911336,99.68725941547865,61.63722291664123,4.453780367261705,44.74296458249092,12,41
24.00624464820489,40.89832464114421,58.06745284363217,137.53610695833234,61.41346952803369,7.420414024460955,44.45101917328111,45.67646946053845,67.10102368283333,99.49217375463968,67.41865845991846,7.737081881770447,52.2363652380382,12,42
26.800084152458354,62.08055620814661,53.458836687913646,104.76265592597417,71.8564956748805,7.993012964703797,29.4981278574314,48.16220084730577,124.09541129006507,98.20577782506066,97.11798530415892,4.284329220011833,33.136519453598815,12,43
28.606420339223103,39.68035376839578,59.664202530362275,196.9866377781289,85.62867405678952,6.975420571553087,45.43754301996478,39.22004317848429,76.67568379530684,99.45608173036409,24.731460445581106,7.774939703653568,38.227667287695084,12,44
56.28112402247761,48.10662022720138,47.656121026506675,174.33867727458323,82.78852768275596,16.659801178787273,38.270654211192735,41.388693027140924,70.81189303838549,98.85027922406935,83.75035180846658,2.3415435210677495,41.04908882821017,12,45
55.5814970655539,50.44055896729959,40.8510403005275,184.24725442396817,63.51468626760732,16.643291052993167,20.70469219881323,49.59106179007367,102.12300901974933,98.95819466897365,45.27213623807213,8.698761690466604,32.64797039882709,12,46
25.501410170768434,58.00585845081397,44.61584035993036,423.577916980325,70.76783518140908,13.160425164087107,35.361705525216685,30.737533087636827,74.67181472229497,99.63043851833602,87.94047493357253,9.744882451838485,76.41418060144764,12,47
55.64524226922921,63.71940723824944,57.536765162428864,393.23462426745,86.05940065280288,12.121738906336578,46.81830453111363,35.78462317270478,91.36915439276477,98.19834109135242,46.600021004884525,2.792174433875047,38.57739736934769,12,48
30.76459630669854,59.15498030133122,42.69457470585746,395.4368677209638,84.71694042478165,18.843763236651263,35.9685663963579,48.541935926205255,68.61030930174192,99.80555372920253,76.90315451785617,7.070927716930312,65.12174515397945,12,49
35.10175689218237,63.45204209021037,53.90175283837039,158.57315096047722,87.80136570261836,12.67214099904993,31.507404047365362,48.16279182790885,76.84144830303399,99.20351296905964,33.185564804201356,3.629506209948163,79.10680884994503,12,50
49.869955619781116,40.69816096484458,40.80636056120655,237.61762842247637,62.23732781152076,14.096716323753256,36.99942920787829,34.24596127325416,172.15853082932682,98.02578444578434,30.904302862706984,4.758296372877643,56.871133792085004,12,51
29.159063303529457,56.802887674682566,54.74104504617629,120.10643174363373,76.10876371038333,6.567211366669882,43.599285244109524,46.69809289900288,135.25158770744352,99.05366198855941,22.511036623370472,2.435688108364327,70.17069613924322,12,52
49.4754038103326,44.640172122623994,47.74654412455567,382.7435057791056,79.77981630047964,6.123160450317842,38.03161982949969,44.72575566101901,70.48117957523763,99.88830930824527,39.17502478414243,8.493138580654003,79.34437680132288,12,53
45.431927062904926,63.067699698049125,54.40645802896931,256.05257473610413,65.85548463100143,18.105696578736634,29.230349216338716,40.72512352353289,133.22633318329855,98.95718246442976,28.651830395618177,6.793311654529923,44.26519612490334,12,54
86.6430528592909,92.92815294613386,52.16404181355258,472.84767607563003,70.91584803096842,15.709728474073051,44.43202180767764,35.32714696191172,168.38885226285424,99.76558749494593,62.621917544564845,9.274041810963958,33.35584718539284,12,55
21.836646250464735,47.81694694718465,56.54388624133499,356.69965028768473,62.96349469218123,7.355128952486539,45.83812881426384,32.031317957389035,65.14152705644864,98.27277380600736,46.62819998444904,5.099490299468624,47.21206162787246,12,56
52.50366642615769,35.29289829197171,50.653989834432686,351.6892225875416,64.3063101662857,13.301614253894904,49.55628967273832,38.3902289704789,116.89132012041166,98.2521893692066,61.55443224142083,5.602703865911689,60.72738916887776,12,57
51.052278824344405,30.34116908948263,40.42132377056055,191.39255355948978,63.832944409879886,14.82803731291186,27.852381106327318,37.78416025946073,144.90628716498372,98.87598710910277,32.50313659010622,2.626041717616733,69.89549751360838,12,58
47.77803230429693,46.636149567505925,54.394882037103955,220.17026516003057,82.45878300371612,9.1464081427253,23.86291700921604,39.648028662776625,89.38552832356329,99.84140200728649,83.69581424883484,6.0112885095339275,46.30608716897759,12,59
59.585094426231755,49.88073652498298,41.49071765316305,158.25239376361307,81.78764920912792,12.906981517787441,43.02289078278823,31.285108961241733,137.5566799952299,98.3341824751323,70.14746373957331,4.342998455071574,61.628959118485426,13,0
49.403982260547906,31.283674808613398,48.61597606822694,225.95430509292575,76.2925642836424,16.482209948757266,22.053229290809696,31.99613927259462,179.17054933938846,99.40473237279912,63.50910662940713,5.890303527079977,41.831190114843025,13,1
39.856983559977664,50.28193518722491,58.48674963798112,265.33044247029363,80.01170478292046,367.29438759362614,624.950055464941,32.91754095195295,197.77972967595943,98.86049529588024,40.71185460563803,5.73721425975129,72.95644838284758,13,2
48.733138880731374,37.085449296417686,53.80275343142035,320.71002718176777,80.70251957602527,18.506334927743836,26.899059070643357,38.037551547422424,62.31439053657931,98.49397553757122,68.40020642841606,7.57405220710299,43.48075642727388,13,3
54.540990526388605,50.45444768370691,47.91492854920435,260.78470351523157,71.24280064525814,10.316471892057592,26.25805835471527,41.56684988390276,113.13280229833909,98.96561505285568,22.91668443947235,7.882446054536737,59.34890880920726,13,4
46.465720785585575,58.06531157999194,41.36883544202861,437.50546043650513,82.85499564709356,17.574958973082403,42.09611756422341,40.27278129898082,153.99898428043758,98.3003285126895,93.95426742053941,4.884347613293975,41.81575284726412,13,5
20.010705718843393,41.60420820428665,53.20226198419464,406.4240396280987,74.004378877007,6.890228079362148,36.10964327723961,31.274931180243264,56.05067433985454,98.40575996631115,99.90607583403782,3.2110139541585365,68.25696934830394,13,6
48.32760380010209,59.35312177100677,48.28452973202235,205.85223179698798,70.52084870590582,16.507148145479015,37.912297410871645,85.41068155485337,105.94257090723545,69.50354355669253,35.941502356275386,6.2458345840144744,79.70041469640375,13,7
25.865940793437566,43.04597882341228,52.560939763054854,333.6027938020941,79.74098621550654,7.640047184702864,45.260942142611725,42.30598487741204,90.77420362528373,98.00789100760674,40.83194267270079,9.381544615204515,79.81213535413588,13,8
36.24100856256811,45.35684749049966,44.71176276486013,293.6909645936569,83.13439506008827,10.55988116244188,29.663464580590137,49.60083187647896,152.27016773313608,99.20141771312547,68.8737813575213,2.138212678211903,63.63573999786288,13,9
45.23582393514464,56.42507281099316,50.73188135032963,212.32845025015632,60.05991465225545,15.577832058956297,24.94563782232055,31.76506380473914,192.93503142604115,98.96275147060729,29.101739764078573,4.677907610608143,31.87973613516536,13,10
36.89794425478944,45.20387411582186,46.0965740542064,153.57203203472878,65.73906913272654,6.702530693986228,29.997965678675484,30.427169569029793,199.96911812089482,99.42344897160946,50.03727732729752,5.089534256297102,71.70299638754011,13,11
